model,ratio_coconot_converted,ratio_evol_codealpaca_heval_decontaminated,ratio_flan_v2_converted,ratio_no_robots_converted,ratio_numinamath_tir_math_decontaminated,ratio_oasst1_converted,ratio_personahub_code_v2_34999,ratio_personahub_ifdata_manual_seed_v3_29980,ratio_personahub_math_v5_regen_149960,ratio_tulu_hard_coded_repeated_10,ratio_tulu_v3.9_aya_100k,ratio_tulu_v3.9_open_math_2_gsm8k_50k,ratio_tulu_v3.9_personahub_math_interm_algebra_20k,ratio_tulu_v3.9_sciriff_10k,ratio_tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k,ratio_tulu_v3.9_table_gpt_5k,ratio_tulu_v3.9_wildchat_100k,ratio_tulu_v3.9_wildjailbreak_decontaminated_50k,ratio_tulu-3-sft-personas-math-grade,metric_minerva_math::tulu,metric_gsm8k::tulu,metric_bbh:cot-v1::tulu,metric_mmlu:cot::summarize,metric_codex_humaneval::tulu,metric_codex_humanevalplus::tulu,metric_drop::llama3,metric_ifeval::tulu,metric_popqa::tulu,metric_truthfulqa::tulu,metric_arc_challenge:rc::tulu,metric_bigcodebench_hard::tulu,metric_gpqa:0shot_cot::tulu3,metric_naturalqs::tulu,metric_piqa:mc::tulu,metric_socialiqa:mc::tulu,metric_triviaqa::tulu,train_time,metric_avg_id+ood,metric_avg_id,metric_avg_ood
Qwen2.5-3B,0.0206,0.0742,0.0686,0.0102,0.0908,0.0026,0.0306,0.0174,0.0782,0.0004,0.093,0.1058,0.0184,0.0104,0.175,0.003,0.0666,0.0594,0.075,0.4176913296,0.7096285064,0.5330978344,0.6271238038,0.8661308534,0.8243552208,0.4918645134,0.5323475046,0.1614214621,0.4443277736,0.5588737201,0.0743243243,0.265625,0.2165623269,0.8133841132,0.7441146366,0.5170481376,263.6666666667,0.5175247683,0.5607988802099999,0.45570460838571425
Qwen2.5-3B,0.0194,0.1692,0.0924,0.0466,0.0822,0.008,0.0402,0.0104,0.1098,0.0002,0.0804,0.037,0.0294,0.0068,0.0812,0.0046,0.1182,0.0312,0.0332,0.3954957986,0.7164518575,0.5384733528,0.6321353134,0.8789646556,0.8349547643,0.4947000839,0.4953789279,0.1624728394,0.4332072084,0.5503412969,0.1081081081,0.3013392857,0.2136786704,0.8155603917,0.7441146366,0.5195892925,258.87356875,0.5197039108,0.55822348018,0.4646759545571429
Qwen2.5-3B,0.0184,0.1042,0.1442,0.0252,0.0352,0.006,0.0812,0.064,0.0598,0.0002,0.0472,0.023,0.0122,0.037,0.0764,0.0136,0.1788,0.0166,0.057,0.4171892236,0.7096285064,0.5473813546,0.6347651726,0.8910184573,0.8295048605,0.4963800336,0.5878003697,0.1659774304,0.4174711036,0.5443686007,0.0878378378,0.2901785714,0.2150554017,0.8210010881,0.7476970317,0.5196873528,258.87356875,0.5248789645,0.56971165123,0.46083226917142855
Qwen2.5-3B,0.0176,0.172,0.085,0.0034,0.1566,0.0102,0.0314,0.0602,0.1116,0.0008,0.0542,0.031,0.0254,0.0276,0.0786,0.0054,0.0698,0.0336,0.0252,0.4177902817,0.7043214556,0.5311012133,0.6320420274,0.8783838632,0.8373363167,0.496332844,0.5859519409,0.1649961449,0.4305599938,0.5520477816,0.0945945946,0.3102678571,0.2139722992,0.824265506,0.7379733879,0.5216700345,258.87356875,0.525506326,0.5678816081500001,0.4649702087
Qwen2.5-3B,0.0062,0.0644,0.0374,0.0228,0.143,0.0084,0.0618,0.082,0.0774,0.0004,0.0584,0.0254,0.0734,0.0062,0.0194,0.0084,0.1246,0.153,0.0274,0.4269719707,0.7376800607,0.5433881124,0.6411003223,0.8722658731,0.8371279338,0.4945564178,0.6099815157,0.1654166959,0.4451963224,0.5435153584,0.0878378378,0.2901785714,0.2102105263,0.8226332971,0.7400204708,0.5183812482,258.87356875,0.5286154432,0.57736852248,0.45896818714285714
Qwen2.5-3B,0.0206,0.0474,0.1338,0.004,0.0378,0.0294,0.076,0.0832,0.0716,0.0012,0.0486,0.052,0.0636,0.0256,0.0606,0.0082,0.0808,0.0842,0.0714,0.4009791539,0.7194844579,0.5337121794,0.6390178988,0.8678103592,0.8426822932,0.4936472315,0.6007393715,0.1656970632,0.436051123,0.5563139932,0.0743243243,0.3013392857,0.2144072022,0.8269858542,0.7400204708,0.5241099312,258.87356875,0.5257248349,0.56998211316,0.4625001516571428
Qwen2.5-3B,0.0054,0.0612,0.0452,0.01,0.068,0.0054,0.027,0.0406,0.094,0.0,0.2926,0.0792,0.0098,0.0198,0.0428,0.0064,0.0978,0.0602,0.0346,0.4303552128,0.7300985595,0.5416986638,0.6333457968,0.8617613461,0.8456360241,0.4894379195,0.5859519409,0.1633139413,0.4403483076,0.5529010239,0.0675675676,0.2991071429,0.2121052632,0.8231773667,0.7379733879,0.5234550827,258.87356875,0.5257785028,0.5721947712400001,0.45946954784285715
Qwen2.5-3B,0.0504,0.1422,0.0336,0.0078,0.0474,0.022,0.0436,0.1098,0.0574,0.0,0.0638,0.0852,0.0852,0.0126,0.0308,0.0122,0.0664,0.0704,0.0594,0.4110788938,0.7263078089,0.552756873,0.6340709952,0.884907365,0.8123865346,0.4908966023,0.6321626617,0.1635242167,0.4478312113,0.5537542662,0.1013513514,0.2879464286,0.2141606648,0.8237214363,0.7395087001,0.5174724255,258.87356875,0.5290493197,0.5755923162500001,0.46255932470000005
Qwen2.5-3B,0.053,0.055,0.0314,0.0162,0.071,0.0064,0.0588,0.0674,0.0846,0.0006,0.1112,0.1304,0.029,0.0236,0.0676,0.0206,0.1138,0.0262,0.0336,0.4224930448,0.7316148597,0.5433881124,0.6330409713,0.8697924395,0.826853968,0.4979414849,0.584103512,0.1654867877,0.4466629932,0.5571672355,0.0810810811,0.2924107143,0.2122853186,0.8171926007,0.7354145343,0.517649633,258.87356875,0.5255634877,0.57213781735,0.4590287310714286
Qwen2.5-3B,0.0114,0.1088,0.0482,0.0206,0.0302,0.0322,0.0672,0.018,0.1526,0.0006,0.096,0.0914,0.0224,0.0132,0.0914,0.021,0.1076,0.029,0.0382,0.4112053065,0.7300985595,0.5449239748,0.6403398916,0.8859137681,0.8328305718,0.498045302,0.5138632163,0.1623326558,0.4428031018,0.5546075085,0.0608108108,0.2901785714,0.2159473684,0.8084874864,0.741555783,0.515025109,258.87356875,0.5205275874,0.5662356348200001,0.45523037678571426
Qwen2.5-3B,0.0298,0.0426,0.041,0.0088,0.0872,0.0076,0.0698,0.0682,0.0806,0.0002,0.1054,0.0842,0.0264,0.0262,0.0194,0.0146,0.108,0.0386,0.1418,0.4184070636,0.7376800607,0.5335585932,0.6368039116,0.8663265301,0.8141465355,0.4934846896,0.6395563771,0.1662577977,0.4458702447,0.5469283276,0.0810810811,0.2946428571,0.2144570637,0.8188248096,0.7405322416,0.5212063541,258.87356875,0.5276332081,0.57520918038,0.4596675335428571
Qwen2.5-3B,0.0052,0.057,0.0888,0.011,0.0616,0.0224,0.1436,0.0592,0.1106,0.0004,0.0376,0.0518,0.0258,0.0302,0.0178,0.002,0.062,0.1526,0.0602,0.4188943177,0.6967399545,0.5357088005,0.6364166421,0.8699540237,0.8099781835,0.4948657718,0.584103512,0.1616317376,0.4383405817,0.5460750853,0.0743243243,0.2924107143,0.2138393352,0.8182807399,0.741555783,0.5209591681,258.87356875,0.5208281574,0.56466335251,0.4582064500142858
Qwen2.5-3B,0.032,0.1924,0.135,0.0324,0.0284,0.007,0.0294,0.0132,0.1624,0.0006,0.039,0.0444,0.0466,0.005,0.0804,0.004,0.0722,0.0208,0.0544,0.3959760574,0.7103866566,0.5438488711,0.6204630159,0.8677239236,0.8278548596,0.4964901426,0.4916820702,0.1621223803,0.4323473113,0.5486348123,0.0878378378,0.2700892857,0.2153905817,0.8133841132,0.7456499488,0.5265303855,258.87356875,0.5150830737,0.55488952886,0.45821670928571434
Qwen2.5-3B,0.0234,0.0878,0.0738,0.0082,0.0216,0.0104,0.0576,0.055,0.1046,0.0004,0.0682,0.1536,0.0516,0.0112,0.1282,0.0062,0.0482,0.0696,0.0202,0.4053920418,0.7126611069,0.5393948702,0.6340510051,0.8860280916,0.825103109,0.4970983641,0.5970425139,0.1629634822,0.4461860877,0.5511945392,0.0810810811,0.3102678571,0.2172271468,0.8215451578,0.7430910952,0.5183234909,260.0,0.5263912377,0.57059206725,0.46324719544285714
Qwen2.5-3B,0.0262,0.058,0.0972,0.0234,0.0558,0.0134,0.0426,0.0196,0.202,0.0004,0.114,0.0184,0.02,0.0066,0.0602,0.0028,0.0724,0.0442,0.1228,0.4174639852,0.706595906,0.5330978344,0.6276995769,0.8727388767,0.8305155211,0.4949874161,0.5064695009,0.1645055022,0.4340598626,0.5486348123,0.0540540541,0.296875,0.2170914127,0.8139281828,0.7482088025,0.5238947314,258.87356875,0.5171071163,0.55881339821,0.4575267136857143
Qwen2.5-3B,0.0304,0.0524,0.0454,0.0108,0.0652,0.0156,0.0636,0.017,0.1338,0.0002,0.128,0.069,0.0224,0.0256,0.0414,0.0054,0.0834,0.0542,0.1362,0.4223688949,0.7270659591,0.5377054216,0.6326189474,0.8676495011,0.8220564407,0.4939230285,0.5101663586,0.1672390832,0.444939119,0.5494880546,0.0675675676,0.2834821429,0.2107036011,0.8210010881,0.7395087001,0.5193853692,258.87356875,0.5186393693,0.56257327541,0.4558766462285715
Qwen2.5-3B,0.0216,0.0454,0.0398,0.0172,0.0514,0.0164,0.08,0.0882,0.079,0.0,0.0986,0.049,0.052,0.0172,0.04,0.0072,0.0848,0.1874,0.0246,0.4055936343,0.7361637604,0.5397020427,0.6280367556,0.8600718073,0.8235970356,0.4911042366,0.5970425139,0.1641550431,0.4540416747,0.5614334471,0.0810810811,0.2991071429,0.214033241,0.816648531,0.7343909928,0.5174928516,258.87356875,0.5249232819,0.5699508504199999,0.4605981839285715
Qwen2.5-3B,0.0186,0.0444,0.2576,0.0444,0.0964,0.012,0.0346,0.0446,0.056,0.0002,0.1464,0.0912,0.0118,0.009,0.0412,0.0046,0.0394,0.017,0.031,0.4186764034,0.699772555,0.5317155583,0.6380254432,0.8568820696,0.8133224097,0.499295302,0.5563770795,0.1661176141,0.4310034633,0.5520477816,0.0608108108,0.2745535714,0.2194293629,0.8204570185,0.7436028659,0.5299579476,251.2333333333,0.518355721,0.56111878981,0.45726562267142856
Qwen2.5-3B,0.0192,0.0856,0.0572,0.0158,0.0746,0.0152,0.0168,0.0668,0.0972,0.0004,0.0338,0.191,0.0202,0.0034,0.1054,0.0054,0.1158,0.0324,0.0442,0.4221091381,0.7338893101,0.5372446629,0.628850705,0.8835772323,0.8377515975,0.4986189178,0.5767097967,0.165767155,0.4439260375,0.5358361775,0.1013513514,0.2767857143,0.2168642659,0.8231773667,0.7410440123,0.5148448487,280.0333333333,0.5257851935,0.57284445529,0.45855767668571434
Qwen2.5-3B,0.0364,0.158,0.0338,0.0092,0.1204,0.0356,0.0262,0.0566,0.0494,0.001,0.079,0.0432,0.0302,0.0052,0.0766,0.0026,0.072,0.1172,0.0474,0.4229654625,0.7126611069,0.5416986638,0.6359702103,0.8834846249,0.8434538447,0.4957130872,0.5767097967,0.1615616458,0.4520508964,0.5546075085,0.0810810811,0.2857142857,0.2115152355,0.8226332971,0.7333674514,0.5108054312,263.1666666667,0.5250584488,0.5726269339200001,0.45710347007142854
Qwen2.5-3B,0.0098,0.065,0.076,0.0366,0.0758,0.0026,0.069,0.0202,0.1792,0.0006,0.0562,0.0608,0.0594,0.0036,0.1126,0.0228,0.0336,0.0668,0.0496,0.4221170493,0.7088703563,0.5380125941,0.6249151412,0.867350128,0.8030249785,0.492307047,0.5415896488,0.1617018294,0.4404788945,0.5494880546,0.0810810811,0.2946428571,0.2126980609,0.8237214363,0.7420675537,0.5226004402,268.8333333333,0.5192157148,0.56003676671,0.46089992627142856
Qwen2.5-3B,0.0416,0.0486,0.045,0.0168,0.1196,0.0042,0.1058,0.068,0.0852,0.0,0.07,0.0442,0.08,0.0134,0.042,0.0132,0.1552,0.0184,0.0284,0.420350985,0.7255496588,0.5443096299,0.6302465303,0.8698149808,0.8246913266,0.4929026846,0.5859519409,0.1642251349,0.4405267394,0.5443686007,0.0810810811,0.296875,0.2118365651,0.8248095756,0.7410440123,0.5107196756,276.6333333333,0.524076713,0.56985696112,0.4586763586285714
Qwen2.5-3B,0.016,0.1136,0.0414,0.0142,0.0932,0.0058,0.0994,0.0376,0.0966,0.0004,0.1424,0.0284,0.0332,0.0046,0.0182,0.0102,0.0872,0.05,0.1072,0.4224998619,0.7172100076,0.5369374904,0.6392392656,0.8718410544,0.8276275987,0.4878754195,0.5711645102,0.1635242167,0.4400896029,0.5571672355,0.0608108108,0.3013392857,0.214867036,0.8188248096,0.7379733879,0.5219307389,180.6334833333,0.5229954313,0.56780090279,0.45898761491428575
Qwen2.5-3B,0.0298,0.1034,0.0598,0.0048,0.0424,0.007,0.018,0.0344,0.0828,0.001,0.1432,0.0884,0.0672,0.0308,0.0736,0.0068,0.1324,0.027,0.0472,0.4062451964,0.7156937074,0.5466134234,0.6413251599,0.8628704226,0.842511402,0.4932172819,0.5711645102,0.1658372468,0.4517342998,0.5537542662,0.0743243243,0.2790178571,0.2139418283,0.8210010881,0.7441146366,0.5209692364,258.87356875,0.523784464,0.5697212650399999,0.45816046242857145
Qwen2.5-3B,0.0188,0.042,0.0476,0.0062,0.2106,0.0278,0.0116,0.0146,0.0786,0.0008,0.0696,0.064,0.0066,0.0238,0.029,0.021,0.078,0.1514,0.0978,0.4319742432,0.7338893101,0.5335585932,0.6373266889,0.878441784,0.8200759446,0.4942858641,0.5341959335,0.1634541249,0.4514421972,0.5597269625,0.0608108108,0.2700892857,0.2110443213,0.8297062024,0.7420675537,0.5160189549,258.87356875,0.5216534573,0.56786446837,0.4556377273285715
Qwen2.5-3B,0.022,0.1046,0.0308,0.0102,0.141,0.0322,0.037,0.0144,0.108,0.001,0.0388,0.0618,0.0176,0.0086,0.1892,0.0122,0.0966,0.019,0.055,0.4167369997,0.7270659591,0.5466134234,0.6118541189,0.8790534675,0.8188943598,0.4951122064,0.5212569316,0.163804584,0.4581438684,0.5571672355,0.0878378378,0.3102678571,0.2161523546,0.8237214363,0.7461617195,0.5161061701,258.87356875,0.5232912076,0.56385359188,0.46534494441428575
Qwen2.5-3B,0.0246,0.0386,0.0534,0.0286,0.1106,0.0148,0.1316,0.0274,0.0926,0.0,0.1352,0.018,0.0538,0.0314,0.0356,0.006,0.0968,0.0252,0.0752,0.4219296392,0.7156937074,0.5410843188,0.6366987007,0.8710072256,0.8191027098,0.490704698,0.5415896488,0.1641550431,0.4536176421,0.5537542662,0.0810810811,0.2901785714,0.2141551247,0.8133841132,0.7436028659,0.5174882481,258.87356875,0.5217192708,0.56555833335,0.45909203865714293
Qwen2.5-3B,0.0076,0.1556,0.0962,0.043,0.0276,0.0078,0.0238,0.033,0.1348,0.0,0.0504,0.0986,0.0376,0.0112,0.0522,0.0194,0.1038,0.033,0.0646,0.4023103445,0.7300985595,0.5464598372,0.6327263207,0.8689153763,0.83050463,0.4949674916,0.5268022181,0.1626130231,0.4374390732,0.5520477816,0.0810810811,0.3147321429,0.2161385042,0.8215451578,0.7436028659,0.5216063333,258.87356875,0.5225641612,0.56328368742,0.4643934095428571
Qwen2.5-3B,0.0094,0.0884,0.1494,0.0074,0.0494,0.0176,0.012,0.1066,0.0822,0.0,0.082,0.1154,0.0094,0.0378,0.016,0.0056,0.1692,0.0182,0.024,0.4133829171,0.7020470053,0.5426201812,0.6425242611,0.8772832685,0.842700049,0.4938758389,0.6081330869,0.1659073386,0.4204366217,0.5460750853,0.1013513514,0.3035714286,0.2157119114,0.8269858542,0.7456499488,0.5231862909,258.87356875,0.5277319082,0.5708910568300001,0.46607598151428575
Qwen2.5-3B,0.0342,0.0738,0.1022,0.0146,0.1178,0.0114,0.0442,0.0168,0.083,0.001,0.0802,0.089,0.0638,0.013,0.0672,0.0038,0.077,0.0806,0.027,0.4043954256,0.7073540561,0.5349408693,0.6143703874,0.8655136584,0.8308389866,0.4973028523,0.5157116451,0.1626831149,0.4365184744,0.5571672355,0.0810810811,0.2991071429,0.2157811634,0.816648531,0.7446264074,0.520361759,258.87356875,0.5179060465,0.5569629470099999,0.46211047432857144
Qwen2.5-3B,0.033,0.0532,0.0426,0.0464,0.0882,0.0146,0.08,0.0396,0.0674,0.001,0.1666,0.0772,0.0092,0.0074,0.0234,0.0028,0.0568,0.0976,0.0926,0.4421536192,0.7285822593,0.5344801106,0.6120957241,0.8643127006,0.8273069055,0.4927348993,0.561922366,0.1607906357,0.4362348921,0.5503412969,0.0675675676,0.2790178571,0.2110110803,0.8193688792,0.7364380757,0.5209368932,261.16935,0.5203115154,0.56606141124,0.4549545214285714
Qwen2.5-3B,0.0456,0.2154,0.0516,0.009,0.0748,0.0026,0.1492,0.0142,0.0588,0.0002,0.0332,0.029,0.0236,0.019,0.1002,0.0194,0.042,0.067,0.0452,0.4092122459,0.7005307051,0.5343265243,0.6064802269,0.8770239945,0.8445734493,0.498204698,0.4861367837,0.1570757693,0.4393621463,0.5486348123,0.0878378378,0.2767857143,0.2124099723,0.8231773667,0.7425793245,0.5126494939,254.3394333333,0.5151177097,0.5552926543300001,0.45772493168571426
Qwen2.5-3B,0.0122,0.0498,0.0842,0.0318,0.033,0.0044,0.101,0.0112,0.155,0.0,0.055,0.118,0.0284,0.0204,0.0306,0.0056,0.1394,0.0856,0.034,0.4212439925,0.7164518575,0.5436952849,0.6308245786,0.8758181853,0.8384842711,0.4954226091,0.4990757856,0.1642952267,0.4298138381,0.545221843,0.0675675676,0.2924107143,0.2146759003,0.8231773667,0.7430910952,0.52029793,258.87356875,0.5189157674,0.5615125629400001,0.45806320244285714
Qwen2.5-3B,0.0052,0.1562,0.1028,0.029,0.0966,0.0088,0.038,0.0218,0.0668,0.0002,0.0698,0.0332,0.05,0.0064,0.0758,0.0038,0.13,0.0238,0.0814,0.4085880839,0.7240333586,0.5395484565,0.6315440554,0.8796998375,0.834573213,0.4998993289,0.5378927911,0.1642952267,0.440247934,0.5401023891,0.0810810811,0.2700892857,0.213468144,0.816648531,0.7441146366,0.5215793086,258.87356875,0.5204356272,0.56603222856,0.4552976251571428
Qwen2.5-3B,0.006,0.0494,0.1468,0.0126,0.074,0.0078,0.0374,0.0122,0.13,0.0004,0.0828,0.0698,0.0676,0.0254,0.042,0.0026,0.1596,0.0192,0.0542,0.4071176157,0.7217589083,0.5398556289,0.6349325979,0.8812384521,0.8303319236,0.4957455956,0.5212569316,0.1666783486,0.4321588582,0.5486348123,0.0540540541,0.2946428571,0.2103434903,0.8188248096,0.7502558854,0.5260453764,258.87356875,0.5196397733,0.56310748605,0.4575430407428572
Qwen2.5-3B,0.004,0.1314,0.0672,0.0196,0.0654,0.0102,0.0518,0.0254,0.058,0.0,0.1016,0.0866,0.0378,0.0476,0.0812,0.0128,0.1012,0.0692,0.029,0.4218164148,0.7247915087,0.5329442482,0.6259135742,0.88694664,0.8453586972,0.4949381292,0.528650647,0.1625429312,0.4317112212,0.5571672355,0.0878378378,0.28125,0.2157894737,0.8182807399,0.7425793245,0.5214316307,258.87356875,0.5223500149,0.56556140117,0.46061946315714286
Qwen2.5-3B,0.0518,0.0872,0.086,0.021,0.0476,0.027,0.0646,0.0168,0.0492,0.0002,0.069,0.1496,0.0344,0.036,0.0352,0.0176,0.0728,0.1136,0.0204,0.4406996662,0.7225170584,0.5369374904,0.6335562512,0.8638265948,0.8441852313,0.4982088926,0.4972273567,0.1623326558,0.4378970516,0.5563139932,0.1216216216,0.2834821429,0.2140637119,0.8155603917,0.7441146366,0.5208292046,265.7333333333,0.5231396442,0.5637388248999999,0.46514081464285717
Qwen2.5-3B,0.0224,0.0512,0.0666,0.0264,0.1382,0.0294,0.0412,0.0122,0.1396,0.0012,0.096,0.0586,0.0132,0.0146,0.034,0.002,0.1176,0.037,0.0986,0.4167746577,0.7316148597,0.5361695592,0.6432068141,0.8745445872,0.8298775999,0.4931470218,0.4842883549,0.1621924721,0.4429223245,0.5460750853,0.0472972973,0.2790178571,0.2108975069,0.8161044614,0.7384851586,0.5184868627,258.87356875,0.5159472047,0.56147382511,0.45090917561428573
Qwen2.5-3B,0.0116,0.0632,0.1228,0.0032,0.0242,0.034,0.0984,0.055,0.1128,0.0006,0.0576,0.1226,0.0988,0.0066,0.0472,0.0028,0.0508,0.022,0.0658,0.4115613612,0.7111448067,0.5430809399,0.6339954196,0.8817036669,0.8281928136,0.4951352768,0.5859519409,0.1627532067,0.4521623402,0.54778157,0.0878378378,0.2723214286,0.2166094183,0.824265506,0.7446264074,0.5232103507,263.5348333333,0.5248431936,0.57056817725,0.45952178839999996
Qwen2.5-3B,0.028,0.0404,0.1556,0.0106,0.134,0.0146,0.0318,0.0308,0.1098,0.0004,0.0968,0.1204,0.0382,0.017,0.0248,0.0036,0.0498,0.0222,0.0712,0.402799894,0.6990144049,0.5278759023,0.6358654751,0.8742178874,0.8245854519,0.4978806628,0.5378927911,0.1642952267,0.4307926476,0.5529010239,0.0743243243,0.2901785714,0.2137839335,0.8150163221,0.7395087001,0.5263103912,268.5333333333,0.5180731535,0.5595220343799999,0.4588604666428572
Qwen2.5-3B,0.0236,0.1446,0.05,0.0404,0.023,0.0048,0.0236,0.1134,0.0544,0.001,0.1132,0.1522,0.012,0.0344,0.0578,0.0248,0.0346,0.0444,0.048,0.4325056098,0.7323730099,0.5369374904,0.6345772939,0.8691974887,0.820746572,0.4976856124,0.6247689464,0.1620522885,0.4400171217,0.5546075085,0.0878378378,0.2745535714,0.2100304709,0.8188248096,0.7395087001,0.5205174058,255.9666666667,0.5268671611,0.57508614337,0.45798290058571434
Qwen2.5-3B,0.0222,0.0452,0.0352,0.017,0.132,0.0184,0.1212,0.0352,0.1146,0.0004,0.1478,0.017,0.0318,0.0148,0.0336,0.0158,0.1122,0.0248,0.0608,0.4233989676,0.7520849128,0.5421594225,0.6375250692,0.8764548853,0.8151533347,0.4953166946,0.5656192237,0.1661176141,0.4547384898,0.5503412969,0.0743243243,0.2991071429,0.2126038781,0.8161044614,0.7384851586,0.5185250328,258.87356875,0.52576823,0.5728568614299998,0.4584987564285714
Qwen2.5-3B,0.035,0.07,0.0774,0.017,0.053,0.0088,0.0854,0.0106,0.0802,0.0,0.0946,0.042,0.0466,0.0378,0.0312,0.0088,0.0826,0.127,0.092,0.4218827764,0.7073540561,0.5347872831,0.6390427819,0.8640828985,0.8279494801,0.4948311661,0.5083179298,0.1620522885,0.4414594038,0.5597269625,0.0810810811,0.2767857143,0.2129833795,0.8188248096,0.7436028659,0.5235335573,258.87356875,0.5187234373,0.5601760064300001,0.4595054814571428
Qwen2.5-3B,0.0206,0.0772,0.0568,0.027,0.06,0.0074,0.0384,0.0792,0.0612,0.0,0.0506,0.228,0.057,0.0262,0.035,0.0146,0.0914,0.04,0.0294,0.4390899337,0.7391963609,0.538626939,0.6331920816,0.8772666679,0.8111093062,0.4917638423,0.5970425139,0.1640148595,0.4393293125,0.5486348123,0.1013513514,0.2723214286,0.2136288089,0.8182807399,0.7384851586,0.5198801431,258.87356875,0.5260714271,0.57306318175,0.4589403489714286
Qwen2.5-3B,0.0176,0.0562,0.0756,0.0308,0.081,0.017,0.0656,0.0592,0.1518,0.0004,0.0678,0.066,0.014,0.016,0.0518,0.0046,0.1168,0.0256,0.0822,0.4155868113,0.7081122062,0.5404699739,0.6307678314,0.8784273615,0.8281693152,0.4920962668,0.6044362292,0.1650662368,0.4443232577,0.5469283276,0.0743243243,0.2857142857,0.2153545706,0.8215451578,0.741555783,0.5224548077,258.87356875,0.524431338,0.570745549,0.4582681795285714
Qwen2.5-3B,0.0118,0.1108,0.1042,0.0082,0.081,0.0268,0.012,0.0544,0.0594,0.0,0.0978,0.0514,0.0764,0.0032,0.017,0.0024,0.0946,0.1328,0.0558,0.4073005368,0.7096285064,0.5350944555,0.6358314344,0.8774724435,0.8275631433,0.4969851091,0.6081330869,0.1644354104,0.4418295176,0.5469283276,0.0810810811,0.2834821429,0.2169362881,0.8258977149,0.7451381781,0.5255789213,258.87356875,0.5252538999,0.5704273643899999,0.4607203791428572
Qwen2.5-3B,0.0202,0.1288,0.0464,0.0418,0.0732,0.0344,0.0622,0.0462,0.1118,0.0004,0.0598,0.022,0.0232,0.0208,0.0206,0.0084,0.166,0.092,0.0214,0.4187177188,0.720242608,0.5426201812,0.6382943383,0.8770750836,0.8438063532,0.4959364513,0.5748613678,0.1617719212,0.4569446317,0.5511945392,0.0810810811,0.2879464286,0.2131717452,0.8210010881,0.7395087001,0.5173316022,258.87356875,0.5259709317,0.5730270655099999,0.4587478835
Qwen2.5-3B,0.0078,0.0706,0.1036,0.0062,0.0698,0.0256,0.0188,0.0146,0.0942,0.0012,0.0532,0.1114,0.0078,0.0296,0.0384,0.011,0.1186,0.1374,0.08,0.4191637584,0.720242608,0.5375518354,0.6307475153,0.8832484862,0.8282787872,0.4973343121,0.5157116451,0.1625429312,0.4393709029,0.5358361775,0.0675675676,0.3013392857,0.2112631579,0.8248095756,0.7466734903,0.5206064977,258.87356875,0.5201346197,0.56341927818,0.45829939318571433
Qwen2.5-3B,0.0056,0.0736,0.1532,0.035,0.0364,0.004,0.0196,0.0284,0.0592,0.0002,0.061,0.1162,0.0616,0.0334,0.0308,0.017,0.1184,0.0898,0.0564,0.4164960945,0.7058377559,0.542466595,0.6289125745,0.8691140563,0.8383094856,0.4990478188,0.5434380776,0.1640849513,0.4251395249,0.5511945392,0.1013513514,0.2924107143,0.2153185596,0.816648531,0.7492323439,0.5283156971,258.87356875,0.5227834512,0.5632846934400001,0.4649245337857143
Qwen2.5-3B,0.0412,0.091,0.0406,0.0054,0.0918,0.0086,0.0126,0.0264,0.274,0.0008,0.1106,0.0368,0.0162,0.0158,0.0512,0.0104,0.061,0.0348,0.0708,0.4149491531,0.7263078089,0.539241284,0.6322084512,0.8671887087,0.814688153,0.4954697987,0.53974122,0.1639447676,0.4510171809,0.5605802048,0.0810810811,0.3080357143,0.2139390582,0.8128400435,0.7410440123,0.5191001532,258.87356875,0.522433929,0.56447565261,0.46237432391428573
Qwen2.5-3B,0.0092,0.0858,0.1168,0.0192,0.082,0.0234,0.055,0.0108,0.07,0.0,0.0336,0.0922,0.0534,0.0182,0.021,0.0126,0.1802,0.0942,0.023,0.4303600035,0.7278241092,0.5398556289,0.6391403683,0.8740363691,0.8322808685,0.500355495,0.5027726433,0.1656269713,0.4295113802,0.5409556314,0.0878378378,0.2901785714,0.2155235457,0.8258977149,0.7425793245,0.5189028906,258.87356875,0.5213905502,0.56417638373,0.4602679309
Qwen2.5-3B,0.0054,0.0566,0.0378,0.023,0.1032,0.0234,0.0884,0.027,0.1476,0.0004,0.0788,0.0748,0.0114,0.0168,0.0328,0.0052,0.1546,0.0532,0.0594,0.4332907378,0.746777862,0.5398556289,0.6391734803,0.8581196941,0.8340392193,0.4937458054,0.5378927911,0.1631737576,0.4366167215,0.5409556314,0.0675675676,0.2879464286,0.2144044321,0.8248095756,0.7405322416,0.5167057987,258.87356875,0.5220945514,0.5682685698000001,0.45613166794285714
Qwen2.5-3B,0.0092,0.0588,0.0942,0.0052,0.0828,0.014,0.0632,0.1018,0.113,0.0002,0.0726,0.051,0.0274,0.0166,0.1024,0.0224,0.1034,0.0226,0.0392,0.3997736678,0.7126611069,0.5317155583,0.6366883312,0.8795569661,0.8222967378,0.4955767617,0.6284658041,0.1646456858,0.4412198515,0.5511945392,0.0608108108,0.3102678571,0.218933518,0.8188248096,0.7436028659,0.5153092292,258.87356875,0.5253849471,0.57126004712,0.45984908997142865
